Model,FPR,TPR,AUC
MLP,0.0675,0.065,0.48601250000000007
MLP,0.071875,0.065,0.48601250000000007
MLP,0.071875,0.0675,0.48601250000000007
MLP,0.075,0.0675,0.48601250000000007
MLP,0.075,0.07,0.48601250000000007
MLP,0.078125,0.07,0.48601250000000007
MLP,0.078125,0.0725,0.48601250000000007
MLP,0.08375,0.0725,0.48601250000000007
MLP,0.08375,0.08,0.48601250000000007
MLP,0.084375,0.08,0.48601250000000007
MLP,0.084375,0.085,0.48601250000000007
MLP,0.10125,0.085,0.48601250000000007
MLP,0.10125,0.0875,0.48601250000000007
MLP,0.1025,0.0875,0.48601250000000007
MLP,0.1025,0.09,0.48601250000000007
MLP,0.105,0.09,0.48601250000000007
MLP,0.105,0.0925,0.48601250000000007
MLP,0.105625,0.0925,0.48601250000000007
MLP,0.105625,0.095,0.48601250000000007
MLP,0.1075,0.095,0.48601250000000007
MLP,0.1075,0.0975,0.48601250000000007
MLP,0.110625,0.0975,0.48601250000000007
MLP,0.110625,0.1,0.48601250000000007
MLP,0.11125,0.1,0.48601250000000007
MLP,0.11125,0.1025,0.48601250000000007
MLP,0.1125,0.1025,0.48601250000000007
MLP,0.1125,0.1075,0.48601250000000007
MLP,0.11375,0.1075,0.48601250000000007
MLP,0.11375,0.11,0.48601250000000007
MLP,0.115,0.11,0.48601250000000007
MLP,0.115,0.1125,0.48601250000000007
MLP,0.118125,0.1125,0.48601250000000007
MLP,0.118125,0.115,0.48601250000000007
MLP,0.12125,0.115,0.48601250000000007
MLP,0.12125,0.1175,0.48601250000000007
MLP,0.128125,0.1175,0.48601250000000007
MLP,0.128125,0.12,0.48601250000000007
MLP,0.13,0.12,0.48601250000000007
MLP,0.13,0.1225,0.48601250000000007
MLP,0.131875,0.1225,0.48601250000000007
MLP,0.131875,0.125,0.48601250000000007
MLP,0.133125,0.125,0.48601250000000007
MLP,0.133125,0.1275,0.48601250000000007
MLP,0.1425,0.1275,0.48601250000000007
MLP,0.1425,0.1325,0.48601250000000007
MLP,0.14375,0.1325,0.48601250000000007
MLP,0.14375,0.135,0.48601250000000007
MLP,0.148125,0.135,0.48601250000000007
MLP,0.148125,0.145,0.48601250000000007
MLP,0.15125,0.145,0.48601250000000007
MLP,0.15125,0.15,0.48601250000000007
MLP,0.15375,0.15,0.48601250000000007
MLP,0.15375,0.1525,0.48601250000000007
MLP,0.155,0.1525,0.48601250000000007
MLP,0.155,0.155,0.48601250000000007
MLP,0.16125,0.155,0.48601250000000007
MLP,0.16125,0.1575,0.48601250000000007
MLP,0.161875,0.1575,0.48601250000000007
MLP,0.161875,0.1625,0.48601250000000007
MLP,0.16625,0.1625,0.48601250000000007
MLP,0.16625,0.165,0.48601250000000007
MLP,0.166875,0.165,0.48601250000000007
MLP,0.166875,0.17,0.48601250000000007
MLP,0.174375,0.17,0.48601250000000007
MLP,0.174375,0.175,0.48601250000000007
MLP,0.176875,0.175,0.48601250000000007
MLP,0.176875,0.1775,0.48601250000000007
MLP,0.179375,0.1775,0.48601250000000007
MLP,0.179375,0.1825,0.48601250000000007
MLP,0.180625,0.1825,0.48601250000000007
MLP,0.180625,0.185,0.48601250000000007
MLP,0.185625,0.185,0.48601250000000007
MLP,0.185625,0.1875,0.48601250000000007
MLP,0.18875,0.1875,0.48601250000000007
MLP,0.18875,0.19,0.48601250000000007
MLP,0.1925,0.19,0.48601250000000007
MLP,0.1925,0.1925,0.48601250000000007
MLP,0.195,0.1925,0.48601250000000007
MLP,0.195,0.195,0.48601250000000007
MLP,0.201875,0.195,0.48601250000000007
MLP,0.201875,0.1975,0.48601250000000007
MLP,0.208125,0.1975,0.48601250000000007
MLP,0.208125,0.2025,0.48601250000000007
MLP,0.20875,0.2025,0.48601250000000007
MLP,0.20875,0.2075,0.48601250000000007
MLP,0.213125,0.2075,0.48601250000000007
MLP,0.213125,0.21,0.48601250000000007
MLP,0.21375,0.21,0.48601250000000007
MLP,0.21375,0.2125,0.48601250000000007
MLP,0.215,0.2125,0.48601250000000007
MLP,0.215,0.215,0.48601250000000007
MLP,0.21625,0.215,0.48601250000000007
MLP,0.21625,0.2175,0.48601250000000007
MLP,0.216875,0.2175,0.48601250000000007
MLP,0.216875,0.22,0.48601250000000007
MLP,0.21875,0.22,0.48601250000000007
MLP,0.21875,0.2225,0.48601250000000007
MLP,0.22,0.2225,0.48601250000000007
MLP,0.22,0.23,0.48601250000000007
MLP,0.225625,0.23,0.48601250000000007
MLP,0.225625,0.2325,0.48601250000000007
MLP,0.2275,0.2325,0.48601250000000007
MLP,0.2275,0.2375,0.48601250000000007
MLP,0.23125,0.2375,0.48601250000000007
MLP,0.23125,0.24,0.48601250000000007
MLP,0.2325,0.24,0.48601250000000007
MLP,0.2325,0.2425,0.48601250000000007
MLP,0.23375,0.2425,0.48601250000000007
MLP,0.23375,0.245,0.48601250000000007
MLP,0.234375,0.245,0.48601250000000007
MLP,0.234375,0.25,0.48601250000000007
MLP,0.2375,0.25,0.48601250000000007
MLP,0.2375,0.2525,0.48601250000000007
MLP,0.25125,0.2525,0.48601250000000007
MLP,0.25125,0.255,0.48601250000000007
MLP,0.2575,0.255,0.48601250000000007
MLP,0.2575,0.2575,0.48601250000000007
MLP,0.259375,0.2575,0.48601250000000007
MLP,0.259375,0.26,0.48601250000000007
MLP,0.261875,0.26,0.48601250000000007
MLP,0.261875,0.2625,0.48601250000000007
MLP,0.2625,0.2625,0.48601250000000007
MLP,0.2625,0.265,0.48601250000000007
MLP,0.265625,0.265,0.48601250000000007
MLP,0.265625,0.27,0.48601250000000007
MLP,0.26875,0.27,0.48601250000000007
MLP,0.26875,0.2725,0.48601250000000007
MLP,0.27,0.2725,0.48601250000000007
MLP,0.27,0.2775,0.48601250000000007
MLP,0.271875,0.2775,0.48601250000000007
MLP,0.271875,0.2825,0.48601250000000007
MLP,0.276875,0.2825,0.48601250000000007
MLP,0.276875,0.285,0.48601250000000007
MLP,0.27875,0.285,0.48601250000000007
MLP,0.27875,0.2875,0.48601250000000007
MLP,0.2825,0.2875,0.48601250000000007
MLP,0.2825,0.29,0.48601250000000007
MLP,0.286875,0.29,0.48601250000000007
MLP,0.286875,0.2925,0.48601250000000007
MLP,0.2875,0.2925,0.48601250000000007
MLP,0.2875,0.2975,0.48601250000000007
MLP,0.301875,0.2975,0.48601250000000007
MLP,0.301875,0.3,0.48601250000000007
MLP,0.30375,0.3,0.48601250000000007
MLP,0.30375,0.3025,0.48601250000000007
MLP,0.304375,0.3025,0.48601250000000007
MLP,0.304375,0.31,0.48601250000000007
MLP,0.306875,0.31,0.48601250000000007
MLP,0.306875,0.3125,0.48601250000000007
MLP,0.32375,0.3125,0.48601250000000007
MLP,0.32375,0.315,0.48601250000000007
MLP,0.335,0.315,0.48601250000000007
MLP,0.335,0.3175,0.48601250000000007
MLP,0.335625,0.3175,0.48601250000000007
MLP,0.335625,0.3225,0.48601250000000007
MLP,0.33875,0.3225,0.48601250000000007
MLP,0.33875,0.325,0.48601250000000007
MLP,0.34125,0.325,0.48601250000000007
MLP,0.34125,0.33,0.48601250000000007
MLP,0.355625,0.33,0.48601250000000007
MLP,0.355625,0.3375,0.48601250000000007
MLP,0.360625,0.3375,0.48601250000000007
MLP,0.360625,0.34,0.48601250000000007
MLP,0.3625,0.34,0.48601250000000007
MLP,0.3625,0.3425,0.48601250000000007
MLP,0.36875,0.3425,0.48601250000000007
MLP,0.36875,0.3475,0.48601250000000007
MLP,0.375,0.3475,0.48601250000000007
MLP,0.375,0.35,0.48601250000000007
MLP,0.3875,0.35,0.48601250000000007
MLP,0.3875,0.3525,0.48601250000000007
MLP,0.3925,0.3525,0.48601250000000007
MLP,0.3925,0.3575,0.48601250000000007
MLP,0.39375,0.3575,0.48601250000000007
MLP,0.39375,0.36,0.48601250000000007
MLP,0.39625,0.36,0.48601250000000007
MLP,0.39625,0.3625,0.48601250000000007
MLP,0.3975,0.3625,0.48601250000000007
MLP,0.3975,0.365,0.48601250000000007
MLP,0.398125,0.365,0.48601250000000007
MLP,0.398125,0.3675,0.48601250000000007
MLP,0.40125,0.3675,0.48601250000000007
MLP,0.40125,0.37,0.48601250000000007
MLP,0.404375,0.37,0.48601250000000007
MLP,0.404375,0.3725,0.48601250000000007
MLP,0.405,0.3725,0.48601250000000007
MLP,0.405,0.3775,0.48601250000000007
MLP,0.406875,0.3775,0.48601250000000007
MLP,0.406875,0.38,0.48601250000000007
MLP,0.4075,0.38,0.48601250000000007
MLP,0.4075,0.3825,0.48601250000000007
MLP,0.409375,0.3825,0.48601250000000007
MLP,0.409375,0.385,0.48601250000000007
MLP,0.41125,0.385,0.48601250000000007
MLP,0.41125,0.3875,0.48601250000000007
MLP,0.420625,0.3875,0.48601250000000007
MLP,0.420625,0.39,0.48601250000000007
MLP,0.4225,0.39,0.48601250000000007
MLP,0.4225,0.3925,0.48601250000000007
MLP,0.426875,0.3925,0.48601250000000007
MLP,0.426875,0.395,0.48601250000000007
MLP,0.4325,0.395,0.48601250000000007
MLP,0.4325,0.3975,0.48601250000000007
MLP,0.4375,0.3975,0.48601250000000007
MLP,0.4375,0.4,0.48601250000000007
MLP,0.44375,0.4,0.48601250000000007
MLP,0.44375,0.4075,0.48601250000000007
MLP,0.445,0.4075,0.48601250000000007
MLP,0.445,0.415,0.48601250000000007
MLP,0.449375,0.415,0.48601250000000007
MLP,0.449375,0.4175,0.48601250000000007
MLP,0.450625,0.4175,0.48601250000000007
MLP,0.450625,0.4225,0.48601250000000007
MLP,0.451875,0.4225,0.48601250000000007
MLP,0.451875,0.425,0.48601250000000007
MLP,0.4525,0.425,0.48601250000000007
MLP,0.4525,0.4275,0.48601250000000007
MLP,0.46,0.4275,0.48601250000000007
MLP,0.46,0.43,0.48601250000000007
MLP,0.460625,0.43,0.48601250000000007
MLP,0.460625,0.4325,0.48601250000000007
MLP,0.465625,0.4325,0.48601250000000007
MLP,0.465625,0.435,0.48601250000000007
MLP,0.466875,0.435,0.48601250000000007
MLP,0.466875,0.4375,0.48601250000000007
MLP,0.4675,0.4375,0.48601250000000007
MLP,0.4675,0.44,0.48601250000000007
MLP,0.46875,0.44,0.48601250000000007
MLP,0.46875,0.4425,0.48601250000000007
MLP,0.471875,0.4425,0.48601250000000007
MLP,0.471875,0.445,0.48601250000000007
MLP,0.4725,0.445,0.48601250000000007
MLP,0.4725,0.4475,0.48601250000000007
MLP,0.473125,0.4475,0.48601250000000007
MLP,0.473125,0.45,0.48601250000000007
MLP,0.475625,0.45,0.48601250000000007
MLP,0.475625,0.4525,0.48601250000000007
MLP,0.47625,0.4525,0.48601250000000007
MLP,0.47625,0.455,0.48601250000000007
MLP,0.479375,0.455,0.48601250000000007
MLP,0.479375,0.4575,0.48601250000000007
MLP,0.480625,0.4575,0.48601250000000007
MLP,0.480625,0.4625,0.48601250000000007
MLP,0.490625,0.4625,0.48601250000000007
MLP,0.490625,0.465,0.48601250000000007
MLP,0.49125,0.465,0.48601250000000007
MLP,0.49125,0.47,0.48601250000000007
MLP,0.495,0.47,0.48601250000000007
MLP,0.495,0.4725,0.48601250000000007
MLP,0.50375,0.4725,0.48601250000000007
MLP,0.50375,0.475,0.48601250000000007
MLP,0.504375,0.475,0.48601250000000007
MLP,0.504375,0.48,0.48601250000000007
MLP,0.505625,0.48,0.48601250000000007
MLP,0.505625,0.485,0.48601250000000007
MLP,0.50625,0.485,0.48601250000000007
MLP,0.50625,0.4875,0.48601250000000007
MLP,0.509375,0.4875,0.48601250000000007
MLP,0.509375,0.49,0.48601250000000007
MLP,0.514375,0.49,0.48601250000000007
MLP,0.514375,0.495,0.48601250000000007
MLP,0.515625,0.495,0.48601250000000007
MLP,0.515625,0.4975,0.48601250000000007
MLP,0.516875,0.4975,0.48601250000000007
MLP,0.516875,0.5,0.48601250000000007
MLP,0.52125,0.5,0.48601250000000007
MLP,0.52125,0.5025,0.48601250000000007
MLP,0.523125,0.5025,0.48601250000000007
MLP,0.523125,0.505,0.48601250000000007
MLP,0.524375,0.505,0.48601250000000007
MLP,0.524375,0.5075,0.48601250000000007
MLP,0.53125,0.5075,0.48601250000000007
MLP,0.53125,0.51,0.48601250000000007
MLP,0.5325,0.51,0.48601250000000007
MLP,0.5325,0.5125,0.48601250000000007
MLP,0.53375,0.5125,0.48601250000000007
MLP,0.53375,0.515,0.48601250000000007
MLP,0.535625,0.515,0.48601250000000007
MLP,0.535625,0.5175,0.48601250000000007
MLP,0.53625,0.5175,0.48601250000000007
MLP,0.53625,0.52,0.48601250000000007
MLP,0.54,0.52,0.48601250000000007
MLP,0.54,0.5225,0.48601250000000007
MLP,0.543125,0.5225,0.48601250000000007
MLP,0.543125,0.5275,0.48601250000000007
MLP,0.54375,0.5275,0.48601250000000007
MLP,0.54375,0.53,0.48601250000000007
MLP,0.544375,0.53,0.48601250000000007
MLP,0.544375,0.5325,0.48601250000000007
MLP,0.546875,0.5325,0.48601250000000007
MLP,0.546875,0.535,0.48601250000000007
MLP,0.54875,0.535,0.48601250000000007
MLP,0.54875,0.54,0.48601250000000007
MLP,0.550625,0.54,0.48601250000000007
MLP,0.550625,0.5425,0.48601250000000007
MLP,0.5575,0.5425,0.48601250000000007
MLP,0.5575,0.545,0.48601250000000007
MLP,0.565625,0.545,0.48601250000000007
MLP,0.565625,0.5475,0.48601250000000007
MLP,0.5725,0.5475,0.48601250000000007
MLP,0.5725,0.5525,0.48601250000000007
MLP,0.589375,0.5525,0.48601250000000007
MLP,0.589375,0.555,0.48601250000000007
MLP,0.59,0.555,0.48601250000000007
MLP,0.59,0.56,0.48601250000000007
MLP,0.59125,0.56,0.48601250000000007
MLP,0.59125,0.5675,0.48601250000000007
MLP,0.594375,0.5675,0.48601250000000007
MLP,0.594375,0.57,0.48601250000000007
MLP,0.595625,0.57,0.48601250000000007
MLP,0.595625,0.5725,0.48601250000000007
MLP,0.59625,0.5725,0.48601250000000007
MLP,0.59625,0.5775,0.48601250000000007
MLP,0.598125,0.5775,0.48601250000000007
MLP,0.598125,0.58,0.48601250000000007
MLP,0.60125,0.58,0.48601250000000007
MLP,0.60125,0.5825,0.48601250000000007
MLP,0.605625,0.5825,0.48601250000000007
MLP,0.605625,0.585,0.48601250000000007
MLP,0.61,0.585,0.48601250000000007
MLP,0.61,0.5875,0.48601250000000007
MLP,0.6225,0.5875,0.48601250000000007
MLP,0.6225,0.59,0.48601250000000007
MLP,0.623125,0.59,0.48601250000000007
MLP,0.623125,0.5925,0.48601250000000007
MLP,0.62375,0.5925,0.48601250000000007
MLP,0.62375,0.595,0.48601250000000007
MLP,0.62625,0.595,0.48601250000000007
MLP,0.62625,0.5975,0.48601250000000007
MLP,0.626875,0.5975,0.48601250000000007
MLP,0.626875,0.6,0.48601250000000007
MLP,0.628125,0.6,0.48601250000000007
MLP,0.628125,0.6025,0.48601250000000007
MLP,0.63,0.6025,0.48601250000000007
MLP,0.63,0.605,0.48601250000000007
MLP,0.63125,0.605,0.48601250000000007
MLP,0.63125,0.6075,0.48601250000000007
MLP,0.633125,0.6075,0.48601250000000007
MLP,0.633125,0.61,0.48601250000000007
MLP,0.6375,0.61,0.48601250000000007
MLP,0.6375,0.6125,0.48601250000000007
MLP,0.643125,0.6125,0.48601250000000007
MLP,0.643125,0.615,0.48601250000000007
MLP,0.648125,0.615,0.48601250000000007
MLP,0.648125,0.6175,0.48601250000000007
MLP,0.64875,0.6175,0.48601250000000007
MLP,0.64875,0.62,0.48601250000000007
MLP,0.650625,0.62,0.48601250000000007
MLP,0.650625,0.625,0.48601250000000007
MLP,0.6525,0.625,0.48601250000000007
MLP,0.6525,0.6275,0.48601250000000007
MLP,0.660625,0.6275,0.48601250000000007
MLP,0.660625,0.63,0.48601250000000007
MLP,0.66125,0.63,0.48601250000000007
MLP,0.66125,0.6325,0.48601250000000007
MLP,0.664375,0.6325,0.48601250000000007
MLP,0.664375,0.635,0.48601250000000007
MLP,0.665625,0.635,0.48601250000000007
MLP,0.665625,0.6375,0.48601250000000007
MLP,0.668125,0.6375,0.48601250000000007
MLP,0.668125,0.64,0.48601250000000007
MLP,0.66875,0.64,0.48601250000000007
MLP,0.66875,0.6425,0.48601250000000007
MLP,0.6775,0.6425,0.48601250000000007
MLP,0.6775,0.645,0.48601250000000007
MLP,0.678125,0.645,0.48601250000000007
MLP,0.678125,0.6475,0.48601250000000007
MLP,0.67875,0.6475,0.48601250000000007
MLP,0.67875,0.6525,0.48601250000000007
MLP,0.679375,0.6525,0.48601250000000007
MLP,0.679375,0.655,0.48601250000000007
MLP,0.684375,0.655,0.48601250000000007
MLP,0.684375,0.6575,0.48601250000000007
MLP,0.685,0.6575,0.48601250000000007
MLP,0.685,0.66,0.48601250000000007
MLP,0.685625,0.66,0.48601250000000007
MLP,0.685625,0.6625,0.48601250000000007
MLP,0.68625,0.6625,0.48601250000000007
MLP,0.68625,0.6675,0.48601250000000007
MLP,0.686875,0.6675,0.48601250000000007
MLP,0.686875,0.67,0.48601250000000007
MLP,0.688125,0.67,0.48601250000000007
MLP,0.688125,0.6725,0.48601250000000007
MLP,0.69,0.6725,0.48601250000000007
MLP,0.69,0.675,0.48601250000000007
MLP,0.690625,0.675,0.48601250000000007
MLP,0.690625,0.6775,0.48601250000000007
MLP,0.700625,0.6775,0.48601250000000007
MLP,0.700625,0.685,0.48601250000000007
MLP,0.7025,0.685,0.48601250000000007
MLP,0.7025,0.6875,0.48601250000000007
MLP,0.710625,0.6875,0.48601250000000007
MLP,0.710625,0.69,0.48601250000000007
MLP,0.713125,0.69,0.48601250000000007
MLP,0.713125,0.6925,0.48601250000000007
MLP,0.720625,0.6925,0.48601250000000007
MLP,0.720625,0.695,0.48601250000000007
MLP,0.725,0.695,0.48601250000000007
MLP,0.725,0.6975,0.48601250000000007
MLP,0.726875,0.6975,0.48601250000000007
MLP,0.726875,0.7,0.48601250000000007
MLP,0.7275,0.7,0.48601250000000007
MLP,0.7275,0.7025,0.48601250000000007
MLP,0.73125,0.7025,0.48601250000000007
MLP,0.73125,0.705,0.48601250000000007
MLP,0.73625,0.705,0.48601250000000007
MLP,0.73625,0.7075,0.48601250000000007
MLP,0.740625,0.7075,0.48601250000000007
MLP,0.740625,0.7125,0.48601250000000007
MLP,0.748125,0.7125,0.48601250000000007
MLP,0.748125,0.715,0.48601250000000007
MLP,0.75375,0.715,0.48601250000000007
MLP,0.75375,0.72,0.48601250000000007
MLP,0.75875,0.72,0.48601250000000007
MLP,0.75875,0.725,0.48601250000000007
MLP,0.76,0.725,0.48601250000000007
MLP,0.76,0.7275,0.48601250000000007
MLP,0.761875,0.7275,0.48601250000000007
MLP,0.761875,0.73,0.48601250000000007
MLP,0.7625,0.73,0.48601250000000007
MLP,0.7625,0.7325,0.48601250000000007
MLP,0.765625,0.7325,0.48601250000000007
MLP,0.765625,0.735,0.48601250000000007
MLP,0.77,0.735,0.48601250000000007
MLP,0.77,0.7375,0.48601250000000007
MLP,0.773125,0.7375,0.48601250000000007
MLP,0.773125,0.74,0.48601250000000007
MLP,0.774375,0.74,0.48601250000000007
MLP,0.774375,0.7425,0.48601250000000007
MLP,0.775625,0.7425,0.48601250000000007
MLP,0.775625,0.745,0.48601250000000007
MLP,0.785,0.745,0.48601250000000007
MLP,0.785,0.7475,0.48601250000000007
MLP,0.78875,0.7475,0.48601250000000007
MLP,0.78875,0.7525,0.48601250000000007
MLP,0.789375,0.7525,0.48601250000000007
MLP,0.789375,0.755,0.48601250000000007
MLP,0.790625,0.755,0.48601250000000007
MLP,0.790625,0.76,0.48601250000000007
MLP,0.79125,0.76,0.48601250000000007
MLP,0.79125,0.7625,0.48601250000000007
MLP,0.79875,0.7625,0.48601250000000007
MLP,0.79875,0.7675,0.48601250000000007
MLP,0.801875,0.7675,0.48601250000000007
MLP,0.801875,0.77,0.48601250000000007
MLP,0.80375,0.77,0.48601250000000007
MLP,0.80375,0.7725,0.48601250000000007
MLP,0.804375,0.7725,0.48601250000000007
MLP,0.804375,0.78,0.48601250000000007
MLP,0.806875,0.78,0.48601250000000007
MLP,0.806875,0.7825,0.48601250000000007
MLP,0.808125,0.7825,0.48601250000000007
MLP,0.808125,0.785,0.48601250000000007
MLP,0.81,0.785,0.48601250000000007
MLP,0.81,0.7875,0.48601250000000007
MLP,0.813125,0.7875,0.48601250000000007
MLP,0.813125,0.79,0.48601250000000007
MLP,0.815,0.79,0.48601250000000007
MLP,0.815,0.7925,0.48601250000000007
MLP,0.816875,0.7925,0.48601250000000007
MLP,0.816875,0.7975,0.48601250000000007
MLP,0.82125,0.7975,0.48601250000000007
MLP,0.82125,0.8,0.48601250000000007
MLP,0.82375,0.8,0.48601250000000007
MLP,0.82375,0.8025,0.48601250000000007
MLP,0.825625,0.8025,0.48601250000000007
MLP,0.825625,0.805,0.48601250000000007
MLP,0.828125,0.805,0.48601250000000007
MLP,0.828125,0.8075,0.48601250000000007
MLP,0.82875,0.8075,0.48601250000000007
MLP,0.82875,0.81,0.48601250000000007
MLP,0.83,0.81,0.48601250000000007
MLP,0.83,0.8125,0.48601250000000007
MLP,0.8325,0.8125,0.48601250000000007
MLP,0.8325,0.815,0.48601250000000007
MLP,0.83375,0.815,0.48601250000000007
MLP,0.83375,0.8175,0.48601250000000007
MLP,0.834375,0.8175,0.48601250000000007
MLP,0.834375,0.8225,0.48601250000000007
MLP,0.835,0.8225,0.48601250000000007
MLP,0.835,0.825,0.48601250000000007
MLP,0.83625,0.825,0.48601250000000007
MLP,0.83625,0.8275,0.48601250000000007
MLP,0.84125,0.8275,0.48601250000000007
MLP,0.84125,0.83,0.48601250000000007
MLP,0.841875,0.83,0.48601250000000007
MLP,0.841875,0.8325,0.48601250000000007
MLP,0.843125,0.8325,0.48601250000000007
MLP,0.843125,0.835,0.48601250000000007
MLP,0.844375,0.835,0.48601250000000007
MLP,0.844375,0.8375,0.48601250000000007
MLP,0.845,0.8375,0.48601250000000007
MLP,0.845,0.84,0.48601250000000007
MLP,0.845625,0.84,0.48601250000000007
MLP,0.845625,0.8425,0.48601250000000007
MLP,0.849375,0.8425,0.48601250000000007
MLP,0.849375,0.845,0.48601250000000007
MLP,0.85125,0.845,0.48601250000000007
MLP,0.85125,0.8475,0.48601250000000007
MLP,0.854375,0.8475,0.48601250000000007
MLP,0.854375,0.85,0.48601250000000007
MLP,0.859375,0.85,0.48601250000000007
MLP,0.859375,0.8525,0.48601250000000007
MLP,0.86,0.8525,0.48601250000000007
MLP,0.86,0.855,0.48601250000000007
MLP,0.860625,0.855,0.48601250000000007
MLP,0.860625,0.8575,0.48601250000000007
MLP,0.8625,0.8575,0.48601250000000007
MLP,0.8625,0.86,0.48601250000000007
MLP,0.865625,0.86,0.48601250000000007
MLP,0.865625,0.8625,0.48601250000000007
MLP,0.86875,0.8625,0.48601250000000007
MLP,0.86875,0.8675,0.48601250000000007
MLP,0.869375,0.8675,0.48601250000000007
MLP,0.869375,0.8725,0.48601250000000007
MLP,0.87,0.8725,0.48601250000000007
MLP,0.87,0.875,0.48601250000000007
MLP,0.874375,0.875,0.48601250000000007
MLP,0.874375,0.8775,0.48601250000000007
MLP,0.88125,0.8775,0.48601250000000007
MLP,0.88125,0.88,0.48601250000000007
MLP,0.881875,0.88,0.48601250000000007
MLP,0.881875,0.8825,0.48601250000000007
MLP,0.884375,0.8825,0.48601250000000007
MLP,0.884375,0.885,0.48601250000000007
MLP,0.885625,0.885,0.48601250000000007
MLP,0.885625,0.8875,0.48601250000000007
MLP,0.8875,0.8875,0.48601250000000007
MLP,0.8875,0.8925,0.48601250000000007
MLP,0.89375,0.8925,0.48601250000000007
MLP,0.89375,0.895,0.48601250000000007
MLP,0.89625,0.895,0.48601250000000007
MLP,0.89625,0.8975,0.48601250000000007
MLP,0.8975,0.8975,0.48601250000000007
MLP,0.8975,0.9,0.48601250000000007
MLP,0.9025,0.9,0.48601250000000007
MLP,0.9025,0.9075,0.48601250000000007
MLP,0.903125,0.9075,0.48601250000000007
MLP,0.903125,0.91,0.48601250000000007
MLP,0.904375,0.91,0.48601250000000007
MLP,0.904375,0.9125,0.48601250000000007
MLP,0.915,0.9125,0.48601250000000007
MLP,0.915,0.915,0.48601250000000007
MLP,0.916875,0.915,0.48601250000000007
MLP,0.916875,0.9175,0.48601250000000007
MLP,0.9175,0.9175,0.48601250000000007
MLP,0.9175,0.9225,0.48601250000000007
MLP,0.9225,0.9225,0.48601250000000007
MLP,0.9225,0.925,0.48601250000000007
MLP,0.92875,0.925,0.48601250000000007
MLP,0.92875,0.9275,0.48601250000000007
MLP,0.93,0.9275,0.48601250000000007
MLP,0.93,0.9325,0.48601250000000007
MLP,0.931875,0.9325,0.48601250000000007
MLP,0.931875,0.9375,0.48601250000000007
MLP,0.93625,0.9375,0.48601250000000007
MLP,0.93625,0.94,0.48601250000000007
MLP,0.9375,0.94,0.48601250000000007
MLP,0.9375,0.9425,0.48601250000000007
MLP,0.94,0.9425,0.48601250000000007
MLP,0.94,0.945,0.48601250000000007
MLP,0.941875,0.945,0.48601250000000007
MLP,0.941875,0.9475,0.48601250000000007
MLP,0.9425,0.9475,0.48601250000000007
MLP,0.9425,0.95,0.48601250000000007
MLP,0.943125,0.95,0.48601250000000007
MLP,0.943125,0.9525,0.48601250000000007
MLP,0.945,0.9525,0.48601250000000007
MLP,0.945,0.955,0.48601250000000007
MLP,0.946875,0.955,0.48601250000000007
MLP,0.946875,0.9625,0.48601250000000007
MLP,0.9475,0.9625,0.48601250000000007
MLP,0.9475,0.9675,0.48601250000000007
MLP,0.96,0.9675,0.48601250000000007
MLP,0.96,0.97,0.48601250000000007
MLP,0.96375,0.97,0.48601250000000007
MLP,0.96375,0.9725,0.48601250000000007
MLP,0.966875,0.9725,0.48601250000000007
MLP,0.966875,0.9775,0.48601250000000007
MLP,0.969375,0.9775,0.48601250000000007
MLP,0.969375,0.98,0.48601250000000007
MLP,0.9725,0.98,0.48601250000000007
MLP,0.9725,0.9825,0.48601250000000007
MLP,0.975625,0.9825,0.48601250000000007
MLP,0.975625,0.985,0.48601250000000007
MLP,0.9775,0.985,0.48601250000000007
MLP,0.9775,0.99,0.48601250000000007
MLP,0.98125,0.99,0.48601250000000007
MLP,0.98125,0.995,0.48601250000000007
MLP,0.9825,0.995,0.48601250000000007
MLP,0.9825,0.9975,0.48601250000000007
MLP,0.98625,0.9975,0.48601250000000007
MLP,0.98625,1.0,0.48601250000000007
MLP,1.0,1.0,0.48601250000000007
