Model,FPR,TPR,AUC
KNN,0.02432708836521096,0.12073655576480435,0.7872924216944646
KNN,0.024348847836020628,0.12073655576480435,0.7872924216944646
KNN,0.024348847836020628,0.12094580456162377,0.7872924216944646
KNN,0.024370607306830296,0.12094580456162377,0.7872924216944646
KNN,0.024370607306830296,0.12178279974890144,0.7872924216944646
KNN,0.024414126248449637,0.12178279974890144,0.7872924216944646
KNN,0.024414126248449637,0.12220129734254027,0.7872924216944646
KNN,0.02450116413168832,0.12220129734254027,0.7872924216944646
KNN,0.02450116413168832,0.1224105461393597,0.7872924216944646
KNN,0.024522923602497988,0.1224105461393597,0.7872924216944646
KNN,0.024522923602497988,0.12261979493617911,0.7872924216944646
KNN,0.024631720956546338,0.12261979493617911,0.7872924216944646
KNN,0.024631720956546338,0.12282904373299854,0.7872924216944646
KNN,0.024696999368975348,0.12282904373299854,0.7872924216944646
KNN,0.024696999368975348,0.12324754132663737,0.7872924216944646
KNN,0.024740518310594685,0.12324754132663737,0.7872924216944646
KNN,0.024740518310594685,0.12366603892027621,0.7872924216944646
KNN,0.024762277781404357,0.12366603892027621,0.7872924216944646
KNN,0.024762277781404357,0.12408453651391504,0.7872924216944646
KNN,0.024805796723023694,0.12408453651391504,0.7872924216944646
KNN,0.024805796723023694,0.1247122829043733,0.7872924216944646
KNN,0.024849315664643035,0.1247122829043733,0.7872924216944646
KNN,0.024849315664643035,0.12492153170119272,0.7872924216944646
KNN,0.024871075135452708,0.12492153170119272,0.7872924216944646
KNN,0.024871075135452708,0.12513078049801213,0.7872924216944646
KNN,0.024958113018691386,0.12513078049801213,0.7872924216944646
KNN,0.024958113018691386,0.12534002929483157,0.7872924216944646
KNN,0.025153948255978414,0.12534002929483157,0.7872924216944646
KNN,0.025153948255978414,0.1257585268884704,0.7872924216944646
KNN,0.025219226668407424,0.1257585268884704,0.7872924216944646
KNN,0.025219226668407424,0.1259677756852898,0.7872924216944646
KNN,0.025240986139217093,0.1259677756852898,0.7872924216944646
KNN,0.025240986139217093,0.12638627327892865,0.7872924216944646
KNN,0.025349783493265443,0.12638627327892865,0.7872924216944646
KNN,0.025349783493265443,0.12659552207574806,0.7872924216944646
KNN,0.025393302434884784,0.12659552207574806,0.7872924216944646
KNN,0.025393302434884784,0.12680477087256747,0.7872924216944646
KNN,0.025523859259742803,0.12680477087256747,0.7872924216944646
KNN,0.025523859259742803,0.1270140196693869,0.7872924216944646
KNN,0.02561089714298148,0.1270140196693869,0.7872924216944646
KNN,0.02561089714298148,0.12764176605984515,0.7872924216944646
